id_str,text,text2,arabert_text
7.209804823856333e+16,"RT @RabeaHafiz: اظلم باسم الدين,اعتقل باسم الوطن,امنع باسم المصلحة,جيل اليوم يعرف جيدا معنى الدين والوطن والمصلحة,شباب واعي امام شيخوخة  ...","RT @RabeaHafiz: اظلم باسم الدين,اعتقل باسم الوطن,امنع باسم المصلحة,جيل اليوم يعرف جيدا معنى الدين والوطن والمصلحة,شباب واعي امام شيخوخة  ...","RT [مستخدم] : اظلم باسم الدين , اعتقل باسم الوطن , امنع باسم المصلحة , جيل اليوم يعرف جيدا معنى الدين والوطن والمصلحة , شباب واعي امام شيخوخة . ."
1.296095032710234e+18,"RT @SaaDy_30: #اليوم_العالمي_للتصوير #فلسطين_ليست_قضيتي #شمري_يهدي_منزل_لوالديه 

قال للافغاني كثر مسمار بالقهوه وحط له😅 https://t.co/oQJQH…","RT @SaaDy_30: #اليوم_العالمي_للتصوير #فلسطين_ليست_قضيتي #شمري_يهدي_منزل_لوالديه 

قال للافغاني كثر مسمار بالقهوه وحط له😅 https://t.co/oQJQH…",RT [مستخدم] : # اليوم _ العالمي _ للتصوير # فلسطين _ ليست _ قضيتي # شمري _ يهدي _ منزل _ لوالديه قال للافغاني كثر مسمار بالقهوه وحط له [رابط] …
1.218678872624923e+18,"RT @Soojin_arab1: - لفتة :

"" كل تغريدة تساوي دولار واحد لـ @GirlsWhoCode و هي مُنظمة تعليم للفتيات حول كيفية حل المشاكل و بناء المجتمع و ح…","RT @Soojin_arab1: - لفتة :

"" كل تغريدة تساوي دولار واحد لـ @GirlsWhoCode و هي مُنظمة تعليم للفتيات حول كيفية حل المشاكل و بناء المجتمع و ح…","RT [مستخدم] : - لفتة : "" كل تغريدة تساوي دولار واحد ل [مستخدم] و هي منظمة تعليم للفتيات حول كيفية حل المشاكل و بناء المجتمع و ح …"
6.159216937567805e+17,"RT @ReNgo_Sport: الاتحاد الأوروبي  يختار ملعب كاريف لاستضافة نهائي دوري ابطال اوروبا 2017
 #Cardiff #ChampionsLeague http://t.co/G93LZsJWEA","RT @ReNgo_Sport: الاتحاد الأوروبي  يختار ملعب كاريف لاستضافة نهائي دوري ابطال اوروبا 2017
 #Cardiff #ChampionsLeague http://t.co/G93LZsJWEA",RT [مستخدم] : الاتحاد الأوروبي يختار ملعب كاريف لاستضافة نهائي دوري ابطال اوروبا 2017 # Cardiff # ChampionsLeague [رابط]
1.417564112360546e+18,'#مقاطعه_المنتجات_الفرنسية267 \n#مقاطعه_المنتجات_الفرنسية268 \n#مقاطعه_الإمارات \n#مقاطعة_الصين_الإرهابية\n#نطالب_بمكبرات_الصلاه \n#نطالب_محاسبه_المسيين_لديننا \n#انقذوا_حي_الشيخ_جراح \n#BoycottChina \n#BoycottIsrael \n#BoycottBeijing2022 \n#BoycottChineseProduct \nاللهم آمين https://t.co/TRPE9dKPbb','#مقاطعه_المنتجات_الفرنسية267 \n#مقاطعه_المنتجات_الفرنسية268 \n#مقاطعه_الإمارات \n#مقاطعة_الصين_الإرهابية\n#نطالب_بمكبرات_الصلاه \n#نطالب_محاسبه_المسيين_لديننا \n#انقذوا_حي_الشيخ_جراح \n#BoycottChina \n#BoycottIsrael \n#BoycottBeijing2022 \n#BoycottChineseProduct \nاللهم آمين https://t.co/TRPE9dKPbb',' # مقاطعه _ المنتجات _ الفرنسية 267 \ n # مقاطعه _ المنتجات _ الفرنسية 268 \ n # مقاطعه _ الإمارات \ n # مقاطعة _ الصين _ الإرهابية \ n # نطالب _ بمكبرات _ الصلاه \ n # نطالب _ محاسبه _ المسيين _ لديننا \ n # انقذوا _ حي _ الشيخ _ جراح \ n # BoycottChina \ n # BoycottIsrael \ n # BoycottBeijing2022 \ n # BoycottChineseProduct \ nاللهم آمين [رابط] '
1.360412348067045e+18,"RT @Maaalnews: النفط يسجل اعلى مستوى في نحو عام وبرنت يكسب 5.3% خلال اسبوع
 https://t.co/qTRkAWbSv3
#اوبك #بترول #نفط","RT @Maaalnews: النفط يسجل اعلى مستوى في نحو عام وبرنت يكسب 5.3% خلال اسبوع
 https://t.co/qTRkAWbSv3
#اوبك #بترول #نفط",RT [مستخدم] : النفط يسجل اعلى مستوى في نحو عام وبرنت يكسب 5 . 3 % خلال اسبوع [رابط] # اوبك # بترول # نفط
1.64661395463277e+18,"#الامن_الغذائي في #المغرب و #التهديد الصهيوني 
#مليونية_ضد_التطبيع 
#BDS #Inourhands  
https://t.co/7gKAqNlLch","#الامن_الغذائي في #المغرب و #التهديد الصهيوني 
#مليونية_ضد_التطبيع 
#BDS #Inourhands  
https://t.co/7gKAqNlLch",# الامن _ الغذائي في # المغرب و # التهديد الصهيوني # مليونية _ ضد _ التطبيع # BDS # Inourhands [رابط]
9.19842615536898e+17,"RT @akhbar: دراسة.. الزيادة في الرواتب أفضل وسيلة لعلاج #الإكتئاب!
#أخبار_الآن https://t.co/EssT1y6mlk","RT @akhbar: دراسة.. الزيادة في الرواتب أفضل وسيلة لعلاج #الإكتئاب!
#أخبار_الآن https://t.co/EssT1y6mlk",RT [مستخدم] : دراسة . . الزيادة في الرواتب أفضل وسيلة لعلاج # الإكتئاب ! # أخبار _ الآن [رابط]
4.686163393606042e+17,"RT @DrKarem84: 📹 فيديو يوضح بعض المعلومات المفيده عن فيروس كورونا
#coronavirus
http://t.co/pjIhvPKdPZ","RT @DrKarem84: 📹 فيديو يوضح بعض المعلومات المفيده عن فيروس كورونا
#coronavirus
http://t.co/pjIhvPKdPZ",RT [مستخدم] : فيديو يوضح بعض المعلومات المفيده عن فيروس كورونا # coronavirus [رابط]
1.055676985702261e+18,RT @ifajer_216: حينما نتوجه في خطاباتنا السياسية وفِي كل المحافل الدولية ونصر على أن تكون قضيتنا الأولى هي فلسطين ! ثُّم يُستضافون في بلدتن…,RT @ifajer_216: حينما نتوجه في خطاباتنا السياسية وفِي كل المحافل الدولية ونصر على أن تكون قضيتنا الأولى هي فلسطين ! ثُّم يُستضافون في بلدتن…,RT [مستخدم] : حينما نتوجه في خطاباتنا السياسية وفي كل المحافل الدولية ونصر على أن تكون قضيتنا الأولى هي فلسطين ! ثم يستضافون في بلدتن …
8.250346426087834e+16,"شي غريب يا ناس #women2drive RT @ManalFree: اختراق حساب ""كلنا منال الشريف"" بالفيس بوك وتويتر - صحيفة سبق الإلكترونية http://fb.me/XllHyEeC","شي غريب يا ناس #women2drive RT @ManalFree: اختراق حساب ""كلنا منال الشريف"" بالفيس بوك وتويتر - صحيفة سبق الإلكترونية http://fb.me/XllHyEeC","شي غريب يا ناس # women2drive RT [مستخدم] : اختراق حساب "" كلنا منال الشريف "" بالفيس بوك وتويتر - صحيفة سبق الإلكترونية [رابط] [رابط]"
1.277631899645731e+18,"RT @SalamehCarine: ببكي ،ليكو كرمال شو انحبس....
#لبنان_يثور
#لبنان_ينتفض
#لبنان_ينهار https://t.co/m4zVyuNGHL","RT @SalamehCarine: ببكي ،ليكو كرمال شو انحبس....
#لبنان_يثور
#لبنان_ينتفض
#لبنان_ينهار https://t.co/m4zVyuNGHL",RT [مستخدم] : ببكي ، ليكو كرمال شو انحبس . . # لبنان _ يثور # لبنان _ ينتفض # لبنان _ ينهار [رابط]
3.067999845216543e+17,"قوات مكافحة الشعب
#beirut #protest #teachers http://t.co/P9qrKdQsCM","قوات مكافحة الشعب
#beirut #protest #teachers http://t.co/P9qrKdQsCM",قوات مكافحة الشعب # beirut # protest # teachers [رابط]
1.662158865952043e+18,"RT @BritishIdb: 🔴#IELTS
🔴#TOFEL
🔴#PMP
🔴#CPA
🔴#CMA
الى الأخوة العرب أشتري شهادتك الآن او قبولك الجامعى #ايلتس وبــــــدون دراســـــــة
ومعتم…","RT @BritishIdb: 🔴#IELTS
🔴#TOFEL
🔴#PMP
🔴#CPA
🔴#CMA
الى الأخوة العرب أشتري شهادتك الآن او قبولك الجامعى #ايلتس وبــــــدون دراســـــــة
ومعتم…",RT [مستخدم] : # IELTS # TOFEL # PMP # CPA # CMA الى الأخوة العرب أشتري شهادتك الآن او قبولك الجامعى # ايلتس وبدون دراسة ومعتم …
6.824461909994086e+17,"RT @UNEP_ROWA: استخدام كفاءة الطاقة كخيار أول للوقود
 https://t.co/kL0awhaJkr  #ClimateAction https://t.co/rs4LYHjjYl","RT @UNEP_ROWA: استخدام كفاءة الطاقة كخيار أول للوقود
 https://t.co/kL0awhaJkr  #ClimateAction https://t.co/rs4LYHjjYl",RT [مستخدم] : استخدام كفاءة الطاقة كخيار أول للوقود [رابط] # ClimateAction [رابط]
1.660623350035562e+18,"RT @samarmoh1177: 🎥 *شاهد | آثار الدمار بعد تدمير قوات الاحتلال لعدد من المنازل في #مخيم_بلاطة بنابلس*
#نابلس #IsraeliCrimes https://t.co/S…","RT @samarmoh1177: 🎥 *شاهد | آثار الدمار بعد تدمير قوات الاحتلال لعدد من المنازل في #مخيم_بلاطة بنابلس*
#نابلس #IsraeliCrimes https://t.co/S…",RT [مستخدم] : * شاهد | آثار الدمار بعد تدمير قوات الاحتلال لعدد من المنازل في # مخيم _ بلاطة بنابلس * # نابلس # IsraeliCrimes [رابط] …
4.42441375955841e+17,"RT @mh_awadi: “@zahranawy25jan:
 
#الانقلاب زي #الاغتصاب ،، ناس تحبه و ناس تقاومه ..!

( منقول )”

قوية شوية !!!!!!!","RT @mh_awadi: “@zahranawy25jan:
 
#الانقلاب زي #الاغتصاب ،، ناس تحبه و ناس تقاومه ..!

( منقول )”

قوية شوية !!!!!!!",RT [مستخدم] : [بريد] # الانقلاب زي # الاغتصاب ، ، ناس تحبه و ناس تقاومه . . ! ( منقول ) ” قوية شوية ! !
1.393212334097805e+18,RT @AbdullahK5: فيديو متداول لبريطاني يوثق عنصرية اسرائيلية عجيبة في قرن الـ21 عدم السماح لأي فلسطيني ركوب الباص ويتم اغلاق أحيائهم بحواجز…,RT @AbdullahK5: فيديو متداول لبريطاني يوثق عنصرية اسرائيلية عجيبة في قرن الـ21 عدم السماح لأي فلسطيني ركوب الباص ويتم اغلاق أحيائهم بحواجز…,RT [مستخدم] : فيديو متداول لبريطاني يوثق عنصرية اسرائيلية عجيبة في قرن ال 21 عدم السماح لأي فلسطيني ركوب الباص ويتم اغلاق أحيائهم بحواجز …
1.550224466155913e+18,RT @CNBCArabia: نشرت المدونة البريطانية #بيثاني_ليغ على صفحتها الشخصية على #تيك_توك فيديو يظهر الرفوف الفارغة في أحد المتاجر في #بريطانيا م…,RT @CNBCArabia: نشرت المدونة البريطانية #بيثاني_ليغ على صفحتها الشخصية على #تيك_توك فيديو يظهر الرفوف الفارغة في أحد المتاجر في #بريطانيا م…,RT [مستخدم] : نشرت المدونة البريطانية # بيثاني _ ليغ على صفحتها الشخصية على # تيك _ توك فيديو يظهر الرفوف الفارغة في أحد المتاجر في # بريطانيا م …
1.364141884268872e+17,#nudephotorevolutionary مصريه عضوه في حركة 6 ابربل خثبتها ونشرت صور عاريه تمام على مدونتها,#nudephotorevolutionary مصريه عضوه في حركة 6 ابربل خثبتها ونشرت صور عاريه تمام على مدونتها,# nudephotorevolutionary مصريه عضوه في حركة 6 ابربل خثبتها ونشرت صور عاريه تمام على مدونتها
7.909326200455864e+17,"RT @ArabicBest: جندي أمريكي يتحدّث عن جرائم #الإغتصاب التي يقومون بها..
ويعترف ساخرا: ""اغتصبت فتاة مسلمة بالعراق حتى انتحرت"" !
#جرايم_امريك…","RT @ArabicBest: جندي أمريكي يتحدّث عن جرائم #الإغتصاب التي يقومون بها..
ويعترف ساخرا: ""اغتصبت فتاة مسلمة بالعراق حتى انتحرت"" !
#جرايم_امريك…","RT [مستخدم] : جندي أمريكي يتحدث عن جرائم # الإغتصاب التي يقومون بها . . ويعترف ساخرا : "" اغتصبت فتاة مسلمة بالعراق حتى انتحرت "" ! # جرايم _ امريك …"
7.930268378026598e+17,"#الوطن| #الأمن يرفض إقامة مباراة طنطا و #الأهلي على ستاد المحلة
https://t.co/UkxOINcEEh","#الوطن| #الأمن يرفض إقامة مباراة طنطا و #الأهلي على ستاد المحلة
https://t.co/UkxOINcEEh",# الوطن | # الأمن يرفض إقامة مباراة طنطا و # الأهلي على ستاد المحلة [رابط]
2.969523952446628e+17,"RT @AlbankAldawli: هل يطلب من المسؤولين في بلدك الكشف عن أرصدتهم المالية؟ اكتشف من خلال مكتبة قوانين الإفصاح المالي 
 http://t.co/rcOoAn ...","RT @AlbankAldawli: هل يطلب من المسؤولين في بلدك الكشف عن أرصدتهم المالية؟ اكتشف من خلال مكتبة قوانين الإفصاح المالي 
 http://t.co/rcOoAn ...",RT [مستخدم] : هل يطلب من المسؤولين في بلدك الكشف عن أرصدتهم المالية ؟ اكتشف من خلال مكتبة قوانين الإفصاح المالي [رابط] . .
1.396535790793019e+18,'زعمت وزارة الدفاع في دولة #الاحتلال_التركي أن ستة من مقاتلينا استشهدوا خلال هجوم. هذه الأنباء كاذبة وقواتنا لم تدخل في حالة الهجوم على أية منطقة تُذكر.\nالمركز الإعلامي لقوات سوريا الديمقراطية\n٢٣ أيار ٢٠٢١\n#Turkey #Syria #TwitterKurds','زعمت وزارة الدفاع في دولة #الاحتلال_التركي أن ستة من مقاتلينا استشهدوا خلال هجوم. هذه الأنباء كاذبة وقواتنا لم تدخل في حالة الهجوم على أية منطقة تُذكر.\nالمركز الإعلامي لقوات سوريا الديمقراطية\n٢٣ أيار ٢٠٢١\n#Turkey #Syria #TwitterKurds',' زعمت وزارة الدفاع في دولة # الاحتلال _ التركي أن ستة من مقاتلينا استشهدوا خلال هجوم . هذه الأنباء كاذبة وقواتنا لم تدخل في حالة الهجوم على أية منطقة تذكر . \ nالمركز الإعلامي لقوات سوريا الديمقراطية \ n23 أيار 2021 \ n # Turkey # Syria # TwitterKurds '
1.277576649152827e+18,"'عند سؤال لانا غنيم عن سبب دعمها لحركة المساواة قالت: ""انا ادعم هي فور شي لقوة ايماني بالمبادىء التي تتبناها هذه الحركة و اهميتها. من خلال الانشطة التي اقيمت مع هي فور شي....""\nلقراءة الإجابة كاملة 👇👇\nhttps://t.co/fDbF0c9qPW\n#ArabicHeForShe #HeForShe https://t.co/rBcB5OOfss'","'عند سؤال لانا غنيم عن سبب دعمها لحركة المساواة قالت: ""انا ادعم هي فور شي لقوة ايماني بالمبادىء التي تتبناها هذه الحركة و اهميتها. من خلال الانشطة التي اقيمت مع هي فور شي....""\nلقراءة الإجابة كاملة 👇👇\nhttps://t.co/fDbF0c9qPW\n#ArabicHeForShe #HeForShe https://t.co/rBcB5OOfss'","' عند سؤال لانا غنيم عن سبب دعمها لحركة المساواة قالت : "" انا ادعم هي فور شي لقوة ايماني بالمبادىء التي تتبناها هذه الحركة و اهميتها . من خلال الانشطة التي اقيمت مع هي فور شي . . "" \ nلقراءة الإجابة كاملة \ n [رابط] \ n # ArabicHeForShe # HeForShe [رابط] '"
7.263753583716024e+17,RT @tounsiahourra: #سوريا في تسع أسابيع من الهدنة، قتل 5600 في مختلف المحافظات السورية حسب المرصد السوري لحقوق الإنسان #saveAleppo #Syria,RT @tounsiahourra: #سوريا في تسع أسابيع من الهدنة، قتل 5600 في مختلف المحافظات السورية حسب المرصد السوري لحقوق الإنسان #saveAleppo #Syria,RT [مستخدم] : # سوريا في تسع أسابيع من الهدنة ، قتل 5600 في مختلف المحافظات السورية حسب المرصد السوري لحقوق الإنسان # saveAleppo # Syria
1.565108968841691e+18,"رئيس البلوكتشين يقول أن الكثير من العملات المشفرة لا تزال بلا فائدة
#Coin_Arab_News #cryptocurrency #blockchain #bitcoin #dogecoin","رئيس البلوكتشين يقول أن الكثير من العملات المشفرة لا تزال بلا فائدة
#Coin_Arab_News #cryptocurrency #blockchain #bitcoin #dogecoin",رئيس البلوكتشين يقول أن الكثير من العملات المشفرة لا تزال بلا فائدة # Coin _ Arab _ News # cryptocurrency # blockchain # bitcoin # dogecoin
8.174276567485645e+16,"تتوقعون البنات وصلوا لمرحلة انهم يسوقون قير عادي؟
او متى تتوقعون يوصلون؟
ههههههه
#women2drive","تتوقعون البنات وصلوا لمرحلة انهم يسوقون قير عادي؟
او متى تتوقعون يوصلون؟
ههههههه
#women2drive",تتوقعون البنات وصلوا لمرحلة انهم يسوقون قير عادي ؟ او متى تتوقعون يوصلون ؟ هه # women2drive
1.18311577150704e+18,'لا تسل الكرديَّ ماذا يفعل في أقصى الجبل، سل الكردي ماذا يفعل الجبلُ في اقصاك\nعبدالرزاق الجبران\n_____________\nالمجد للاكراد\n#SaveRojava #KurdishGenocide https://t.co/q7jEJSZSGl','لا تسل الكرديَّ ماذا يفعل في أقصى الجبل، سل الكردي ماذا يفعل الجبلُ في اقصاك\nعبدالرزاق الجبران\n_____________\nالمجد للاكراد\n#SaveRojava #KurdishGenocide https://t.co/q7jEJSZSGl',' لا تسل الكردي ماذا يفعل في أقصى الجبل ، سل الكردي ماذا يفعل الجبل في اقصاك \ nعبدالرزاق الجبران \ n _ _ \ nالمجد للاكراد \ n # SaveRojava # KurdishGenocide [رابط] '
3.660355025555046e+16,الرفاق تائهون.. يتخبطون... يتسوقون... في جنون #Arabs #privilege #power #oil,الرفاق تائهون.. يتخبطون... يتسوقون... في جنون #Arabs #privilege #power #oil,الرفاق تائهون . . يتخبطون . . يتسوقون . . في جنون # Arabs # privilege # power # oil
1.655716387057287e+18,"RT @Bit_Batoul1417: 🛑 طفلة مفقودة 
⭕️ الشير واجب انساني 

⭕️ الاسم: ريان محمد ابراهيم
⭕️ العمر: 7سنوات 
⭕️ سليمة العقل
⭕️ السكن: ارض اللواء…","RT @Bit_Batoul1417: 🛑 طفلة مفقودة 
⭕️ الشير واجب انساني 

⭕️ الاسم: ريان محمد ابراهيم
⭕️ العمر: 7سنوات 
⭕️ سليمة العقل
⭕️ السكن: ارض اللواء…",RT [مستخدم] : طفلة مفقودة الشير واجب انساني الاسم : ريان محمد ابراهيم العمر : 7 سنوات سليمة العقل السكن : ارض اللواء …
1.422911837532824e+18,RT @LebarmyOfficial: وحدات الجيش المنتشرة في مختلف المناطق اللبنانية توقف عدداً من الشبان المتوجهين للمشاركة في الذكرى الاولى لانفجار مرفأ…,RT @LebarmyOfficial: وحدات الجيش المنتشرة في مختلف المناطق اللبنانية توقف عدداً من الشبان المتوجهين للمشاركة في الذكرى الاولى لانفجار مرفأ…,RT [مستخدم] : وحدات الجيش المنتشرة في مختلف المناطق اللبنانية توقف عددا من الشبان المتوجهين للمشاركة في الذكرى الاولى لانفجار مرفأ …
8.093009806134764e+17,"RT @Najim_Ali: جميل:""#المشي هو أهم وسيلة تنقل موجودة ..بتوفر #البنية_التحتية"" وهذا يحتاج  اعتماد المباني الخضراء كأساسية #تخطيط #مدن
@Alhar…","RT @Najim_Ali: جميل:""#المشي هو أهم وسيلة تنقل موجودة ..بتوفر #البنية_التحتية"" وهذا يحتاج  اعتماد المباني الخضراء كأساسية #تخطيط #مدن
@Alhar…","RT [مستخدم] : جميل : "" # المشي هو أهم وسيلة تنقل موجودة . . بتوفر # البنية _ التحتية "" وهذا يحتاج اعتماد المباني الخضراء كأساسية # تخطيط # مدن [مستخدم] …"
6.397280775478272e+17,فيديو: لحظة فرار ممثلة روسية من شقة مغتصبها بالطابق الثالث. http://t.co/t6Vq89iCQv #KiyiyaVuranInsanlik,فيديو: لحظة فرار ممثلة روسية من شقة مغتصبها بالطابق الثالث. http://t.co/t6Vq89iCQv #KiyiyaVuranInsanlik,فيديو : لحظة فرار ممثلة روسية من شقة مغتصبها بالطابق الثالث . [رابط] # KiyiyaVuranInsanlik
1.674893335566098e+18,"RT @welcomegeorgia6: احجز رحلات الان وتساب 👇 
📷 https://t.co/ovtPK3oAEi
عرض شهر يوليو 7 ايام  فنادق 4 نجوم 1015$ وهديه يوم فى منتجع #جورجيا…","RT @welcomegeorgia6: احجز رحلات الان وتساب 👇 
📷 https://t.co/ovtPK3oAEi
عرض شهر يوليو 7 ايام  فنادق 4 نجوم 1015$ وهديه يوم فى منتجع #جورجيا…",RT [مستخدم] : احجز رحلات الان وتساب [رابط] عرض شهر يوليو 7 ايام فنادق 4 نجوم 1015 $ وهديه يوم فى منتجع # جورجيا …
1.320265852399268e+18,"RT @Dr_alqarnee: ليس في العالم أحد زكى الله سمعه وبصره ومنهجه وخُلُقه وسمّته إلّا محمد #ﷺ ،
ليس في العالم أحد له المقام المحمود، واللواء ال…","RT @Dr_alqarnee: ليس في العالم أحد زكى الله سمعه وبصره ومنهجه وخُلُقه وسمّته إلّا محمد #ﷺ ،
ليس في العالم أحد له المقام المحمود، واللواء ال…",RT [مستخدم] : ليس في العالم أحد زكى الله سمعه وبصره ومنهجه وخلقه وسمته إلا محمد # ، ليس في العالم أحد له المقام المحمود ، واللواء ال …
1.398927446251082e+18,"RT @AhmedAl7arthi: سؤال: أين يمكن أن تجد لصوص العالم في بقعة واحدة؟
#IsraelExposed
#EthnicCleansing
#IsraeliCrimes
#IsraelTerrorism
#Terror…","RT @AhmedAl7arthi: سؤال: أين يمكن أن تجد لصوص العالم في بقعة واحدة؟
#IsraelExposed
#EthnicCleansing
#IsraeliCrimes
#IsraelTerrorism
#Terror…",RT [مستخدم] : سؤال : أين يمكن أن تجد لصوص العالم في بقعة واحدة ؟ # IsraelExposed # EthnicCleansing # IsraeliCrimes # IsraelTerrorism # Terror …
1.667100964996743e+18,"RT @BANKER__NEWS: ضربة #البنك_المركزي المنتظرة.. وداعا لأزمة #الدولار في #مصر
https://t.co/4TT5IBiMu6
#بانكير https://t.co/zhbdB8SxOv","RT @BANKER__NEWS: ضربة #البنك_المركزي المنتظرة.. وداعا لأزمة #الدولار في #مصر
https://t.co/4TT5IBiMu6
#بانكير https://t.co/zhbdB8SxOv",RT [مستخدم] : ضربة # البنك _ المركزي المنتظرة . . وداعا لأزمة # الدولار في # مصر [رابط] # بانكير [رابط]
1.347619382411862e+18,RT @fahedloweehig: إحالة طبيبة من جنسية #عربية تعمل بإحدى المستوصفات الخاصة ، للنيابة العامة بعد ثبوت ممارستها لعمليات #الإجهاض واستخدام أد…,RT @fahedloweehig: إحالة طبيبة من جنسية #عربية تعمل بإحدى المستوصفات الخاصة ، للنيابة العامة بعد ثبوت ممارستها لعمليات #الإجهاض واستخدام أد…,RT [مستخدم] : إحالة طبيبة من جنسية # عربية تعمل بإحدى المستوصفات الخاصة ، للنيابة العامة بعد ثبوت ممارستها لعمليات # الإجهاض واستخدام أد …
1.33744360746958e+18,"RT @srwa_qadir: الاصوات الرافضة للظلم والقهر لن تترك المتظاهرين بمفردهم في الساحة ستنضم اليوم هذه الاصوات للتظاهرات ..
تهدف تظاهرات الجمعة…","RT @srwa_qadir: الاصوات الرافضة للظلم والقهر لن تترك المتظاهرين بمفردهم في الساحة ستنضم اليوم هذه الاصوات للتظاهرات ..
تهدف تظاهرات الجمعة…",RT [مستخدم] : الاصوات الرافضة للظلم والقهر لن تترك المتظاهرين بمفردهم في الساحة ستنضم اليوم هذه الاصوات للتظاهرات . . تهدف تظاهرات الجمعة …
1.479145613166002e+18,"مو قضيتك بكيفك يا يهودي لكنها قضيتي 😊👍 

#فلسطين_ليست_قضيتي","مو قضيتك بكيفك يا يهودي لكنها قضيتي 😊👍 

#فلسطين_ليست_قضيتي",مو قضيتك بكيفك يا يهودي لكنها قضيتي # فلسطين _ ليست _ قضيتي
9.209351667381576e+17,"RT @MayaZSleiman: ولا شب أعرفه كان عنده الشجاعة يطلع ويقول #ihave .

أدري مو مستغرَب الموضوع - بس أنا صدقًا ما أعرف ولا رجل/شاب ما سبق وعنّ…","RT @MayaZSleiman: ولا شب أعرفه كان عنده الشجاعة يطلع ويقول #ihave .

أدري مو مستغرَب الموضوع - بس أنا صدقًا ما أعرف ولا رجل/شاب ما سبق وعنّ…",RT [مستخدم] : ولا شب أعرفه كان عنده الشجاعة يطلع ويقول # ihave . أدري مو مستغرب الموضوع - بس أنا صدقا ما أعرف ولا رجل - شاب ما سبق وعن …
1.463152411527324e+18,RT @MirvatOmar7: يواصل أسيران فلسطينيان إضرابهما عن الطعام احتجاجًا على اعتقالهما الإداري دون تهمة /محاكمة في سجون الاحتلال #FreeThemAll #I…,RT @MirvatOmar7: يواصل أسيران فلسطينيان إضرابهما عن الطعام احتجاجًا على اعتقالهما الإداري دون تهمة /محاكمة في سجون الاحتلال #FreeThemAll #I…,RT [مستخدم] : يواصل أسيران فلسطينيان إضرابهما عن الطعام احتجاجا على اعتقالهما الإداري دون تهمة - محاكمة في سجون الاحتلال # FreeThemAll # I …
1.144076462024253e+18,"ربنا يهديك ويوفقك ❤️✌️
#AmrWarda #عمرو_وردة https://t.co/5lH6WG06cz","ربنا يهديك ويوفقك ❤️✌️
#AmrWarda #عمرو_وردة https://t.co/5lH6WG06cz",ربنا يهديك ويوفقك # AmrWarda # عمرو _ وردة [رابط]
7.475394318804582e+17,"RT @RaphaelJabbour1: في اوقات الواحد ما بيعرف شو بدو يقول...
#PrayForLebanon 
#RaphaelJabbour https://t.co/36VB4OCbXU","RT @RaphaelJabbour1: في اوقات الواحد ما بيعرف شو بدو يقول...
#PrayForLebanon 
#RaphaelJabbour https://t.co/36VB4OCbXU",RT [مستخدم] : في اوقات الواحد ما بيعرف شو بدو يقول . . # PrayForLebanon # RaphaelJabbour [رابط]
1.422669953279435e+18,"RT @abdallah_fatima: لما تتخدر الروح من جوا
لما تتجمد النفس
لما نحس انو وقف العمر
لما ترجع كل الصور
وكل الاهتزاز والخوف والصرخات يلي ملّت ا…","RT @abdallah_fatima: لما تتخدر الروح من جوا
لما تتجمد النفس
لما نحس انو وقف العمر
لما ترجع كل الصور
وكل الاهتزاز والخوف والصرخات يلي ملّت ا…",RT [مستخدم] : لما تتخدر الروح من جوا لما تتجمد النفس لما نحس انو وقف العمر لما ترجع كل الصور وكل الاهتزاز والخوف والصرخات يلي ملت ا …
1.384037039897604e+18,'#الاعلام_السعودي المرتهن للامارات و #مذيعات_لبنان .\nيحاول مرارا وتكرارا تأزيم الموقف مع الفلسطينيين من خلال نشره رسوما كاريكاتورية مسيئة. \nشوية شوية حتعمل زي #شارلي_ايبدو \n.\nهو لازم تطلعوا من الدين مشان تتقدموا ؟!\nجتكو ستين خيبة... \n#فلسطين_قضيتي\n#التطبيع_خيانة \n#CharlieHebdo https://t.co/qVB0T5Xtvl','#الاعلام_السعودي المرتهن للامارات و #مذيعات_لبنان .\nيحاول مرارا وتكرارا تأزيم الموقف مع الفلسطينيين من خلال نشره رسوما كاريكاتورية مسيئة. \nشوية شوية حتعمل زي #شارلي_ايبدو \n.\nهو لازم تطلعوا من الدين مشان تتقدموا ؟!\nجتكو ستين خيبة... \n#فلسطين_قضيتي\n#التطبيع_خيانة \n#CharlieHebdo https://t.co/qVB0T5Xtvl',' # الاعلام _ السعودي المرتهن للامارات و # مذيعات _ لبنان . \ nيحاول مرارا وتكرارا تأزيم الموقف مع الفلسطينيين من خلال نشره رسوما كاريكاتورية مسيئة . \ nشوية شوية حتعمل زي # شارلي _ ايبدو \ n . \ nهو لازم تطلعوا من الدين مشان تتقدموا ؟ ! \ nجتكو ستين خيبة . . \ n # فلسطين _ قضيتي \ n # التطبيع _ خيانة \ n # CharlieHebdo [رابط] '
6.415831143141253e+17,هالهشتاق عبارة عن مزز ، بس مو معناته تستنزلن وتحطن صوركن يالحلوات☺️😉. #TheHabibatiTag,هالهشتاق عبارة عن مزز ، بس مو معناته تستنزلن وتحطن صوركن يالحلوات☺️😉. #TheHabibatiTag,هالهشتاق عبارة عن مزز ، بس مو معناته تستنزلن وتحطن صوركن يالحلوات . # TheHabibatiTag
